docId,title,summary,content,source,url,category,priority,accessibilityTarget,supportTarget,selectionCriteria,applicationMethod,contact,department,updatedAt,sourceType,detailStatus,importantFields
BOKJIRO-WLF00001091,국가유공자의료급여증발급,저소득 국가유공자와 가족들의 의료비 부담 경감을 위해 국가유공자 의료급여증을 발급합니다.,"제목: 국가유공자의료급여증발급
요약: 저소득 국가유공자와 가족들의 의료비 부담 경감을 위해 국가유공자 의료급여증을 발급합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001091&wlfareInfoReldBztpCd=01,의료/건강,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001075,장애학생 정보격차 해소 지원,특수교육대상자를 위한 교수-학습 지원 콘텐츠 개발 및 사이트를 운영하여 정보격차 해소를 지원합니다.,"제목: 장애학생 정보격차 해소 지원
요약: 특수교육대상자를 위한 교수-학습 지원 콘텐츠 개발 및 사이트를 운영하여 정보격차 해소를 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001075&wlfareInfoReldBztpCd=01,교육/고용,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001070,척수장애인재활훈련지원,"척수장애인에게 사회·심리 재활, 동료 상담가 파견, 지역사회 복귀훈련 등 재활프로그램을 지원합니다.","제목: 척수장애인재활훈련지원
요약: 척수장애인에게 사회·심리 재활, 동료 상담가 파견, 지역사회 복귀훈련 등 재활프로그램을 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001070&wlfareInfoReldBztpCd=01,의료/건강,MEDIUM,DISABLED_GENERAL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000024,아이돌봄서비스,맞벌이를 하거나 갑자기 아이를 돌볼 수 없는 일이 생겼을 때 육아 도우미가 방문하여 12세 이하 자녀의 양육을 도와줍니다.,"제목: 아이돌봄서비스
요약: 맞벌이를 하거나 갑자기 아이를 돌볼 수 없는 일이 생겼을 때 육아 도우미가 방문하여 12세 이하 자녀의 양육을 도와줍니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000024&wlfareInfoReldBztpCd=01,생활지원,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000071,여성경제활동 촉진지원(여성새로일하기지원센터 사업),"경력단절여성 등을 대상으로 취업상담, 직업교육, 인턴, 취업 연계 및 사후관리까지 종합취업서비스를 지원합니다.","제목: 여성경제활동 촉진지원(여성새로일하기지원센터 사업)
요약: 경력단절여성 등을 대상으로 취업상담, 직업교육, 인턴, 취업 연계 및 사후관리까지 종합취업서비스를 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000071&wlfareInfoReldBztpCd=01,교육/고용,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001090,장애인고용장려금,장애인 의무고용률을 초과하여 장애인을 고용하는 사업주에게 고용장려금을 지급하여 장애인 근로자의 직업생활 안정을 도모합니다.,"제목: 장애인고용장려금
요약: 장애인 의무고용률을 초과하여 장애인을 고용하는 사업주에게 고용장려금을 지급하여 장애인 근로자의 직업생활 안정을 도모합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001090&wlfareInfoReldBztpCd=01,교육/고용,MEDIUM,DISABLED_GENERAL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000052,인문100년장학금,인문사회계열 우수학생에게 학자금을 지원하여 인문학 소양을 갖춘 인재를 양성할 수 있도록 장학금을 지원합니다.,"제목: 인문100년장학금
요약: 인문사회계열 우수학생에게 학자금을 지원하여 인문학 소양을 갖춘 인재를 양성할 수 있도록 장학금을 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000052&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000747,중장기복무 제대군인 무료법률 구조지원,제대군인이 사회적응 과정에서 겪는 법률문제를 대한법률구조공단을 통해 무료로 지원합니다.,"제목: 중장기복무 제대군인 무료법률 구조지원
요약: 제대군인이 사회적응 과정에서 겪는 법률문제를 대한법률구조공단을 통해 무료로 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000747&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001089,교육급여(맞춤형 급여),생계유지 능력이 없거나 생활이 어려운 자에게 필요한 교육급여를 지급하여 빈곤층 교육비 부담을 경감하고 실질적인 교육기회를 보장합니다.,"제목: 교육급여(맞춤형 급여)
요약: 생계유지 능력이 없거나 생활이 어려운 자에게 필요한 교육급여를 지급하여 빈곤층 교육비 부담을 경감하고 실질적인 교육기회를 보장합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001089&wlfareInfoReldBztpCd=01,교육/고용,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001104,한부모가족자녀 교육비 지원,한부모가족보호대상자에게 고교비(학비)를 지원합니다.,"제목: 한부모가족자녀 교육비 지원
요약: 한부모가족보호대상자에게 고교비(학비)를 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001104&wlfareInfoReldBztpCd=01,교육/고용,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000946,산림복지서비스이용권,사회·경제적 여건으로 산림복지 혜택을 받지 못하는 소외계층에게 산림복지서비스 체험 기회를 제공하여 삶의 질을 높일 수 있도록 돕습니다.,"제목: 산림복지서비스이용권
요약: 사회·경제적 여건으로 산림복지 혜택을 받지 못하는 소외계층에게 산림복지서비스 체험 기회를 제공하여 삶의 질을 높일 수 있도록 돕습니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000946&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000068,장애인고용증진융자,"장애인을 고용하여 사업을 하거나 하고자 하는 사업주에게 장애인 고용 관련 작업시설, 부대시설, 편의시설 등의 설치·구입·수리비용의 융자 이자를 지원하여 장애인 고용창출 및 고용안정을 도모합니다.","제목: 장애인고용증진융자
요약: 장애인을 고용하여 사업을 하거나 하고자 하는 사업주에게 장애인 고용 관련 작업시설, 부대시설, 편의시설 등의 설치·구입·수리비용의 융자 이자를 지원하여 장애인 고용창출 및 고용안정을 도모합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000068&wlfareInfoReldBztpCd=01,교육/고용,MEDIUM,DISABLED_GENERAL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001101,폭력피해자 주거지원 사업,"가정폭력, 성폭력 등 폭력피해자들의 자립을 지원하고 사회 적응 여건을 조성하고자, 폭력 피해여성과 그 가족들이 공동으로 생활할 수 있는 주거 공간을 제공합니다.","제목: 폭력피해자 주거지원 사업
요약: 가정폭력, 성폭력 등 폭력피해자들의 자립을 지원하고 사회 적응 여건을 조성하고자, 폭력 피해여성과 그 가족들이 공동으로 생활할 수 있는 주거 공간을 제공합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001101&wlfareInfoReldBztpCd=01,생활지원,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001092,요양급여(보조기)-산재보험급여,근로자의 업무상 사유에 의한 부상 및 질병에 대한 재활보조기구 비용(요양급여)을 지급하여 근로자의 재활 및 사회 복귀를 촉진합니다.,"제목: 요양급여(보조기)-산재보험급여
요약: 근로자의 업무상 사유에 의한 부상 및 질병에 대한 재활보조기구 비용(요양급여)을 지급하여 근로자의 재활 및 사회 복귀를 촉진합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001092&wlfareInfoReldBztpCd=01,의료/건강,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000023,농어가목돈마련저축 저축장려금 지급,농어가목돈마련저축 만기시 저축장려금을 지급하여 농어민의 재산 형성을 지원하고 저축 의욕을 높여 안정된 생활기반 조성에 기여합니다.,"제목: 농어가목돈마련저축 저축장려금 지급
요약: 농어가목돈마련저축 만기시 저축장려금을 지급하여 농어민의 재산 형성을 지원하고 저축 의욕을 높여 안정된 생활기반 조성에 기여합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000023&wlfareInfoReldBztpCd=01,생활지원,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000047,고혈압·당뇨병 등록관리사업,"심뇌혈관질환 선행질환인 고혈압, 당뇨병 환자의 지속치료율 향상 및 자가관리 역량 지원을 통한 합병증 발생 또는 사망 발생 감소를 도모합니다.","제목: 고혈압·당뇨병 등록관리사업
요약: 심뇌혈관질환 선행질환인 고혈압, 당뇨병 환자의 지속치료율 향상 및 자가관리 역량 지원을 통한 합병증 발생 또는 사망 발생 감소를 도모합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000047&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001087,가사·간병 방문 지원사업,일상생활이 어려운 저소득층 가정에 간병·가사 서비스를 지원하여 취약계층의 생활 안정을 도모하고 가사·간병 방문 제공인력의 사회적 일자리를 창출합니다.,"제목: 가사·간병 방문 지원사업
요약: 일상생활이 어려운 저소득층 가정에 간병·가사 서비스를 지원하여 취약계층의 생활 안정을 도모하고 가사·간병 방문 제공인력의 사회적 일자리를 창출합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001087&wlfareInfoReldBztpCd=01,생활지원,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000038,독립유공자 제수비 지급,사망한 독립유공자 기일에 독립유공자의 수권유족에게 제수비를 지원합니다.,"제목: 독립유공자 제수비 지급
요약: 사망한 독립유공자 기일에 독립유공자의 수권유족에게 제수비를 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000038&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000022,산재근로자 사회심리재활지원,산업 재해 및 장해를 입은 근로자가 심리적 충격을 해소하고 재활할 수 있도록 지원합니다.,"제목: 산재근로자 사회심리재활지원
요약: 산업 재해 및 장해를 입은 근로자가 심리적 충격을 해소하고 재활할 수 있도록 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000022&wlfareInfoReldBztpCd=01,의료/건강,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001069,산재근로자 합병증 등 예방관리,산재요양 종결 후 상병 및 장해의 특성으로 인하여 발생하는 합병증 등 예방관리를 지원합니다.,"제목: 산재근로자 합병증 등 예방관리
요약: 산재요양 종결 후 상병 및 장해의 특성으로 인하여 발생하는 합병증 등 예방관리를 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001069&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000750,애국지사특별예우금,일제강점기에 나라를 위해 자신을 희생한 애국지사의 뜻을 기리고 명예를 지킬 수 있도록 예우금을 지급합니다.,"제목: 애국지사특별예우금
요약: 일제강점기에 나라를 위해 자신을 희생한 애국지사의 뜻을 기리고 명예를 지킬 수 있도록 예우금을 지급합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000750&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001086,특별현금급여(가족요양비),가족등으로부터 방문요양에 상당한 장기요양급여를 받은 때 수급자에게 특별현금급여를 지급합니다.,"제목: 특별현금급여(가족요양비)
요약: 가족등으로부터 방문요양에 상당한 장기요양급여를 받은 때 수급자에게 특별현금급여를 지급합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001086&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001080,산재근로자 생활안정자금융자,산재노동자에게 생활안정 자금 융자를 통해 필요한 자금을 신속하게 지원하고 안정된 생활을 유지하도록 도와드립니다.,"제목: 산재근로자 생활안정자금융자
요약: 산재노동자에게 생활안정 자금 융자를 통해 필요한 자금을 신속하게 지원하고 안정된 생활을 유지하도록 도와드립니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001080&wlfareInfoReldBztpCd=01,생활지원,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001074,재해보상금,"의무경찰, 의무소방대원, 교정시설 경비교도대원이 복무중 사망하거나 상이를 입고 퇴직한 경우 재해보상금을 지급하여 국가의 책임을 강화합니다.","제목: 재해보상금
요약: 의무경찰, 의무소방대원, 교정시설 경비교도대원이 복무중 사망하거나 상이를 입고 퇴직한 경우 재해보상금을 지급하여 국가의 책임을 강화합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001074&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000781,여성청소년 생리용품 지원,취약계층 여성청소년 대상 생리용품 지원을 통해 여성 청소년의 건강한 성장을 지원합니다.,"제목: 여성청소년 생리용품 지원
요약: 취약계층 여성청소년 대상 생리용품 지원을 통해 여성 청소년의 건강한 성장을 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000781&wlfareInfoReldBztpCd=01,의료/건강,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000075,여성기업종합지원센터운영,여성기업 지원을 통해 여성의 창업을 활성화하고 여성기업의 경쟁력을 강화합니다.,"제목: 여성기업종합지원센터운영
요약: 여성기업 지원을 통해 여성의 창업을 활성화하고 여성기업의 경쟁력을 강화합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000075&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000922,여성기업 판로지원,여성기업의 판로 및 수출 지원을 통해 여성기업의 경쟁력 강화를 도모합니다.,"제목: 여성기업 판로지원
요약: 여성기업의 판로 및 수출 지원을 통해 여성기업의 경쟁력 강화를 도모합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000922&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00001085,산재근로자원직장복귀지원,산업재해로 장해를 입은 근로자가 기존 직장으로 복귀할 수 있도록 지원합니다.,"제목: 산재근로자원직장복귀지원
요약: 산업재해로 장해를 입은 근로자가 기존 직장으로 복귀할 수 있도록 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001085&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000055,통합문화이용권,기초생활수급자 및 차상위계층 대상 문화예술·국내 여행·체육 활동 지원을 통해 문화 향유 기회 확대로 문화격차 완화 및 소외계층의 삶의 질 향상을 도모합니다.,"제목: 통합문화이용권
요약: 기초생활수급자 및 차상위계층 대상 문화예술·국내 여행·체육 활동 지원을 통해 문화 향유 기회 확대로 문화격차 완화 및 소외계층의 삶의 질 향상을 도모합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000055&wlfareInfoReldBztpCd=01,생활지원,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000036,주거취약계층 주거상향 지원사업,쪽방·고시원 등 열악한 비주택거주자의 공공임대주택 이주수요를 발굴하고 LH와 협력하여 이주과정을 지원합니다.,"제목: 주거취약계층 주거상향 지원사업
요약: 쪽방·고시원 등 열악한 비주택거주자의 공공임대주택 이주수요를 발굴하고 LH와 협력하여 이주과정을 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000036&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000064,발달장애인 부모상담지원사업,발달장애인 부모에게 발달장애인의 양육과 부양에 따른 심리적 부담 완화 및 가족기능 향상 도모를 위한 전문 심리상담을 지원합니다.,"제목: 발달장애인 부모상담지원사업
요약: 발달장애인 부모에게 발달장애인의 양육과 부양에 따른 심리적 부담 완화 및 가족기능 향상 도모를 위한 전문 심리상담을 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000064&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,DISABLED_GENERAL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000030,육아종합지원서비스 제공,영유아와 부모를 위한 종합적인 육아종합서비스를 제공하는 육아종합지원센터 운영비를 지원합니다.,"제목: 육아종합지원서비스 제공
요약: 영유아와 부모를 위한 종합적인 육아종합서비스를 제공하는 육아종합지원센터 운영비를 지원합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000030&wlfareInfoReldBztpCd=01,복지서비스,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
BOKJIRO-WLF00000053,풍수해·지진재해보험료 지원,행정안전부가 관장하고 민영보험사가 판매 및 운영하는 정책보험으로 보험료의 일부를 국가가 보조하여 국민은 저렴한 보험료로 예기치 못한 풍수해 피해를 보상받도록 합니다.,"제목: 풍수해·지진재해보험료 지원
요약: 행정안전부가 관장하고 민영보험사가 판매 및 운영하는 정책보험으로 보험료의 일부를 국가가 보조하여 국민은 저렴한 보험료로 예기치 못한 풍수해 피해를 보상받도록 합니다.
출처: 복지로/공공데이터포털",복지로/공공데이터포털,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000053&wlfareInfoReldBztpCd=01,재난/안전,MEDIUM,ALL,,,,,,,PUBLIC_API,,"{""supportTarget"": """", ""eligibility"": """", ""selectionCriteria"": """", ""applyMethod"": """", ""applicationMethod"": """", ""contact"": """", ""sourceAgency"": ""복지로/공공데이터포털""}"
